name,segment,job,world,world_group,tier,union_level,access_flag,character_age_days,event_flag,duration_days,trailing_inactive_days,first_active_date,last_active_date,active_day_count,active_day_ratio,avg_exp_on_active_days,pre_avg,post_avg
Nana,Lv.290~294,마법사,베라,베라,1,10551.0,True,1545.0,0,125,0,2025-11-09,2026-03-15,100,0.7937,10719639456092.91,1840491823099.9714,11071942107701.012
Neetriever,Lv.285~289,전사,엘리시움,기타,2,8710.0,True,420.0,0,125,0,2025-11-09,2026-03-15,118,0.9365,5197375113504.991,2821031477274.0,5654441337241.747
Niel,Lv.285~289,엔젤릭버스터,루나,루나크로아,3,9860.0,True,843.0,0,120,0,2025-11-14,2026-03-15,88,0.7273,239558824780.06818,345657489222.1667,117708262681.1099
NoConTrol,Lv.285~289,레지스탕스,스카니아,스카니아,2,9656.0,True,2919.0,0,125,0,2025-11-09,2026-03-15,95,0.754,3902198490129.305,608497151088.9714,3839686332683.187
NobleGrape,Lv.285~289,초월자,베라,베라,3,8856.0,True,3328.0,0,118,3,2025-11-16,2026-03-12,61,0.5083,1489865299589.2295,525663189680.7586,831181876639.5714
Nozpix,Lv.290~294,아크,루나,루나크로아,2,9776.0,True,2409.0,0,125,0,2025-11-09,2026-03-15,123,0.9762,1953000918348.1545,1044468046303.0857,2238051992705.659
Nyunchi,Lv.285~289,렌,스카니아,기타,3,8714.0,True,269.0,0,114,0,2025-11-20,2026-03-15,102,0.887,2912417022379.5195,1959603609073.3333,2747648897417.044
N령렌,Lv.285~289,렌,엘리시움,기타,3,9196.0,True,264.0,0,117,0,2025-11-17,2026-03-15,116,0.9831,3717381587075.6294,2568721311237.5557,3976492183487.4614
O2O327,Lv.285~289,해적,크로아,루나크로아,3,9512.0,True,2460.0,0,121,2,2025-11-13,2026-03-13,23,0.1825,219337586971.13043,50537561812.37143,35999448757.17583
OH교,Lv.285~289,마법사,스카니아,스카니아,3,9645.0,True,805.0,0,125,1,2025-11-09,2026-03-14,61,0.6559,26651112869.04918,14376494310.685715,19354148002.37931
Or7l토끼,Lv.285~289,렌,루나,루나크로아,3,8943.0,True,269.0,0,125,0,2025-11-09,2026-03-15,69,0.5476,3011959179309.913,619815481449.9714,2045402654083.9011
Oski,Lv.290~294,전사,스카니아,스카니아,2,9724.0,True,2871.0,0,125,0,2025-11-09,2026-03-15,107,0.8492,2560345452511.5796,981427676510.0,2633043898251.5273
P6120,Lv.285~289,도적,크로아,루나크로아,3,8987.0,False,1330.0,1,22,91,2025-11-21,2025-12-13,3,0.0238,1519893317.0,130276570.02857143,0.0
PTBlue,Lv.285~289,팬텀,베라,베라,3,10059.0,True,2719.0,0,125,0,2025-11-09,2026-03-15,99,0.7857,777581157747.9899,575912591471.4857,624435097973.0659
Performance,Lv.285~289,도적,엘리시움,기타,3,9523.0,False,5639.0,1,32,92,2025-11-10,2025-12-12,10,0.0794,156966425185.5,44847550053.0,0.0
Portal,Lv.285~289,도적,크로아,루나크로아,2,9941.0,True,5134.0,0,125,0,2025-11-09,2026-03-15,121,0.9603,3320280427947.496,3203397810943.2573,3182802290094.868
QJ풀하우스,Lv.290~294,라라,엘리시움,기타,2,9458.0,True,1374.0,0,125,0,2025-11-09,2026-03-15,126,1.0,7375579473540.492,5640696645093.972,8042842099866.077
QnQo,Lv.285~289,렌,스카니아,기타,3,9334.0,False,268.0,1,21,87,2025-11-26,2025-12-17,3,0.0273,67538313906.666664,6215471966.210526,928801916.0659341
QofHearts,Lv.285~289,레지스탕스,스카니아,스카니아,3,9432.0,True,1057.0,0,121,0,2025-11-13,2026-03-15,61,0.4841,1008890895136.1476,527220230198.4286,473512489520.4396
RS망나니,Lv.285~289,아크,루나,루나크로아,3,9491.0,True,2998.0,0,125,0,2025-11-09,2026-03-15,79,0.627,134039842994.75949,113515652564.42857,72704392932.20879
RYANNNNN,Lv.290~294,마법사,엘리시움,기타,2,9106.0,False,3240.0,0,125,4,2025-11-09,2026-03-11,75,0.5952,7247919775185.986,307801202565.0857,5855175176364.517
Ralln,Lv.285~289,아델,스카니아,스카니아,3,9063.0,True,2061.0,0,125,0,2025-11-09,2026-03-15,115,0.9127,1371712243567.9043,503161328838.7714,1539958917592.8792
React,Lv.285~289,레지스탕스,스카니아,스카니아,3,9123.0,True,3004.0,0,124,0,2025-11-10,2026-03-15,63,0.5,1348064433050.0635,455618787885.0,758037381386.5824
RedNomad,Lv.285~289,렌,스카니아,스카니아,3,9239.0,True,269.0,1,99,8,2025-11-27,2026-03-07,16,0.1404,401419924947.75,53900987794.17391,56956000878.0
RenRyul,Lv.285~289,렌,루나,기타,3,9796.0,True,269.0,0,112,0,2025-11-22,2026-03-15,89,0.7876,7957166651596.157,1130155224652.2727,7509059528018.77
Re본아란,Lv.285~289,아란,스카니아,스카니아,3,8983.0,False,633.0,1,1,114,2025-11-20,2025-11-20,1,0.0079,3170258474.0,90578813.54285714,0.0
Ricebar,Lv.285~289,도적,스카니아,스카니아,3,9204.0,True,803.0,0,125,0,2025-11-09,2026-03-15,90,0.7143,3172217582440.6777,404076622011.4286,2981943963178.6924
Romanik,Lv.285~289,도적,루나,루나크로아,3,9304.0,True,4825.0,1,112,12,2025-11-10,2026-03-03,63,0.5,3796198572873.349,757933557281.2285,2336624566881.077
S2은S2,Lv.285~289,엔젤릭버스터,엘리시움,기타,3,9496.0,True,2997.0,0,125,0,2025-11-09,2026-03-15,79,0.627,3006197882451.6836,865565308915.2572,2276866449468.6704
SHhsHS,Lv.290~294,기사단,오로라,기타,2,9724.0,True,3528.0,0,125,0,2025-11-09,2026-03-15,100,0.7937,10042018207383.07,597448710475.1714,10805396877710.725
SJ031,Lv.285~289,기사단,스카니아,스카니아,3,9349.0,True,1354.0,0,124,2,2025-11-10,2026-03-13,12,0.0952,1971287485095.5833,157162861683.8,199502743540.8132
SSS급고블린,Lv.285~289,기사단,이노시스,기타,3,9793.0,True,269.0,1,81,25,2025-11-28,2026-02-18,8,0.0702,233199675289.0,15165776.782608695,20497237246.65934
Seol,Lv.285~289,렌,루나,기타,2,8287.0,True,269.0,0,115,2,2025-11-19,2026-03-13,67,0.5776,2703425021753.5073,3469731432552.96,1037210886194.0769
Siegfried,Lv.290~294,전사,루나,루나크로아,1,10130.0,True,1962.0,0,125,0,2025-11-09,2026-03-15,120,0.9524,6288478751517.2,5246895202923.914,6274462836040.956
SimsimeLen24,Lv.285~289,렌,엘리시움,기타,3,9106.0,False,269.0,1,79,46,2025-11-09,2026-01-28,50,0.3968,2587244605295.64,2356921507649.943,515054697769.6044
SinOp소마,Lv.285~289,기사단,베라,베라,2,10917.0,True,1992.0,0,125,0,2025-11-09,2026-03-15,124,0.9841,4313164594375.8066,2126700008003.0286,5059317685961.473
Siro유키,Lv.285~289,궁수,엘리시움,기타,2,9188.0,True,2459.0,0,125,0,2025-11-09,2026-03-15,105,0.8333,5822808963536.771,1403784685212.0571,6178708540537.791
SnP500,Lv.285~289,해적,베라,베라,3,9575.0,True,5085.0,0,121,2,2025-11-13,2026-03-13,39,0.3095,1333263849814.718,18409982723.6,564318030191.7362
Solutus,Lv.285~289,일리움,스카니아,기타,3,10169.0,True,269.0,0,116,0,2025-11-18,2026-03-15,87,0.7436,111722949106.44827,94364759483.07692,79850690392.31868
Sona,Lv.285~289,에반,루나,루나크로아,3,9822.0,True,1002.0,0,110,1,2025-11-24,2026-03-14,32,0.254,777016310887.8125,8568222294.857142,269941034814.1758
StarryGlow,Lv.285~289,전사,스카니아,스카니아,3,9008.0,True,269.0,0,99,2,2025-12-05,2026-03-13,93,0.93,1676721573332.6775,1062717492151.2222,1608468669127.2307
StellaS,Lv.285~289,마법사,루나,루나크로아,3,9862.0,True,3733.0,0,120,0,2025-11-14,2026-03-15,84,0.6667,3727917849639.798,68171671178.057144,3414935064599.022
SyuAr,Lv.285~289,렌,엘리시움,기타,3,8859.0,False,247.0,1,32,93,2025-11-09,2025-12-11,10,0.0794,765599986805.2,218742853372.91428,0.0
S모험도나로,Lv.285~289,도적,스카니아,스카니아,3,9059.0,False,969.0,1,109,16,2025-11-09,2026-02-27,32,0.254,1188544460955.6562,522246813785.4,217085541407.6044
TAMA,Lv.290~294,은월,루나,루나크로아,2,11078.0,True,4455.0,0,125,0,2025-11-09,2026-03-15,116,0.9206,3832019289877.6206,1922627110793.2285,4145299876352.099
TANGGURI,Lv.285~289,칼리,크로아,루나크로아,3,9148.0,True,450.0,0,122,0,2025-11-12,2026-03-15,50,0.3968,1413562217793.14,186502284221.17142,704950889471.6044
THEVENGE,Lv.285~289,레지스탕스,유니온,기타,3,9147.0,True,2809.0,0,125,4,2025-11-09,2026-03-11,29,0.2302,202480675778.44827,167722688501.02856,18082418.01098901
TS지망미소녀,Lv.285~289,렌,스카니아,스카니아,3,5785.0,False,268.0,1,1,78,2025-12-26,2025-12-26,1,0.0079,880309200.0,0.0,9673727.472527472
Takuyaa,Lv.285~289,렌,루나,루나크로아,3,8752.0,True,269.0,0,123,0,2025-11-11,2026-03-15,112,0.8889,3165723574175.902,1864640572188.257,3179105717374.857
Talon,Lv.290~294,도적,크로아,루나크로아,2,9314.0,True,1908.0,0,125,0,2025-11-09,2026-03-15,118,0.9365,9264124781370.305,2706146204755.2856,10971995681706.164
Ta샤닝,Lv.290~294,마법사,크로아,루나크로아,2,9250.0,True,3145.0,0,125,0,2025-11-09,2026-03-15,126,1.0,11168640685426.738,3432142518562.7427,14144216903451.352
The수미,Lv.285~289,팬텀,오로라,기타,3,9179.0,True,4832.0,0,124,1,2025-11-10,2026-03-14,41,0.3254,2044056985110.634,701307804564.2,651214980547.1318
Trace결빙,Lv.285~289,아란,이노시스,기타,3,9264.0,False,789.0,0,120,2,2025-11-14,2026-03-13,98,0.8099,1806260758251.9897,1008686197030.6333,1612669982393.1428
Tree,Lv.285~289,궁수,스카니아,스카니아,1,10258.0,True,551.0,1,16,30,2025-11-09,2025-11-25,9,0.1915,944079868268.0,242763394697.48572,0.0
Type,Lv.285~289,궁수,엘리시움,기타,3,9156.0,True,6317.0,0,125,0,2025-11-09,2026-03-15,115,0.9127,3631220756210.4697,1448429013671.4,4031817269073.681
UasgiRen,Lv.285~289,렌,루나,루나크로아,2,8853.0,True,269.0,0,116,0,2025-11-18,2026-03-15,107,0.9145,5643565523816.468,3363831091982.846,5674746183041.846
UshLEN,Lv.285~289,렌,엘리시움,기타,3,6099.0,True,243.0,0,117,0,2025-11-17,2026-03-15,98,0.8305,3156458706013.2246,3252588452388.926,2434209505217.5273
V1패파진이,Lv.290~294,궁수,엘리시움,기타,1,9392.0,True,2278.0,0,125,0,2025-11-09,2026-03-15,126,1.0,6619429033544.167,5731949141087.143,6960767453719.945
VANS,Lv.285~289,아란,베라,베라,2,8832.0,True,3510.0,0,122,0,2025-11-12,2026-03-15,95,0.754,3669388668969.716,1457723354671.8,3270017649874.835
VOTONG,Lv.285~289,렌,루나,루나크로아,3,8574.0,False,269.0,1,63,48,2025-11-23,2026-01-26,3,0.0263,2422412373593.6665,8300600569.869565,77761794589.82417
Vn바OI퍼,Lv.285~289,해적,오로라,기타,3,9771.0,True,1951.0,0,123,2,2025-11-11,2026-03-13,22,0.1746,232181648067.9091,23942289486.228573,46923254126.10989
WEEPING,Lv.285~289,프렌즈 월드,오로라,기타,3,9366.0,True,2800.0,0,125,0,2025-11-09,2026-03-15,117,0.9286,1909076522400.0427,754434848209.0571,2164359708060.3076
WUDY렌,Lv.285~289,렌,스카니아,스카니아,3,5362.0,False,269.0,1,3,112,2025-11-19,2025-11-22,3,0.0256,61808887980.0,7131794766.923077,0.0
WhiteJKnight,Lv.285~289,전사,크로아,루나크로아,3,9650.0,True,349.0,0,92,1,2025-12-12,2026-03-14,75,0.8621,385516913756.30664,140919487537.0,336846230078.2235
Wuuslime,Lv.285~289,기사단,유니온,기타,3,8983.0,True,534.0,0,114,0,2025-11-20,2026-03-15,77,0.6696,2453664483988.2207,1488734112475.375,1683544467776.7473
XXXMADPOOL,Lv.285~289,아델,크로아,루나크로아,3,9669.0,True,2229.0,0,122,0,2025-11-12,2026-03-15,64,0.5079,1048914038857.0312,428999361100.8,572698031300.2417
Xlba,Lv.285~289,도적,베라,베라,3,9227.0,True,2007.0,0,124,2,2025-11-10,2026-03-13,78,0.619,4807906114786.603,438062665527.1429,3952576743515.4395
X스라라,Lv.290~294,라라,스카니아,스카니아,2,9758.0,True,993.0,0,125,0,2025-11-09,2026-03-15,107,0.8492,3467591027848.374,2293377590881.4287,3195209058229.956
YTWhite렌,Lv.285~289,렌,오로라,기타,2,9328.0,True,269.0,0,112,0,2025-11-22,2026-03-15,94,0.746,5105097352388.191,235620840084.74286,5182773865071.692
Yaki,Lv.290~294,도적,베라,베라,2,9187.0,True,651.0,0,124,0,2025-11-10,2026-03-15,108,0.8571,5425927345833.648,1293305591917.8286,5942136897064.945
Yennies,Lv.285~289,마법사,크로아,루나크로아,2,8994.0,True,269.0,0,125,0,2025-11-09,2026-03-15,123,0.9762,6774953658622.4795,2715377922998.514,8112978820940.846
Yeolnu,Lv.285~289,마법사,루나,루나크로아,3,9066.0,True,2920.0,0,125,0,2025-11-09,2026-03-15,88,0.6984,1600184370088.3865,341679871980.54285,1416015703829.2197
Yune,Lv.285~289,팬텀,루나,루나크로아,2,9880.0,True,2947.0,0,125,0,2025-11-09,2026-03-15,116,0.9206,3737002974847.3535,5286104983850.229,2730534842280.6045
Yuqi,Lv.285~289,렌,스카니아,스카니아,3,9840.0,True,269.0,0,119,2,2025-11-15,2026-03-13,81,0.6429,2442590688912.8022,799082593776.8857,1866834670546.6594
Zeka였던것,Lv.290~294,도적,스카니아,스카니아,2,9564.0,True,1314.0,0,125,0,2025-11-09,2026-03-15,73,0.5794,877130799554.5616,308726026425.65717,584891620248.1868
ZeroHF,Lv.285~289,초월자,스카니아,스카니아,3,9271.0,True,4622.0,0,125,2,2025-11-09,2026-03-13,34,0.2698,636652690936.3529,38205685201.057144,223175741865.92307
Zi존Darkk,Lv.285~289,렌,루나,루나크로아,2,8659.0,True,267.0,0,115,0,2025-11-19,2026-03-15,107,0.9224,6267896378214.29,3399091420478.04,6436127768758.0
ad1999,Lv.285~289,팬텀,오로라,기타,3,9672.0,True,3244.0,0,123,0,2025-11-11,2026-03-15,82,0.6508,1891117059440.561,1210785975236.6572,1238396590558.7144
aqx11,Lv.285~289,레지스탕스,오로라,기타,2,9012.0,True,1000.0,0,99,0,2025-12-05,2026-03-15,93,0.7381,11260089364870.902,53111819779.22857,11487136233414.516
asd513731,Lv.290~294,레지스탕스,베라,베라,2,8902.0,True,582.0,0,125,3,2025-11-09,2026-03-12,105,0.8333,6638575612096.942,4830743240310.257,5801916767684.835
a서기a,Lv.285~289,아델,오로라,기타,2,9768.0,True,1958.0,0,125,0,2025-11-09,2026-03-15,117,0.9286,7960943600037.872,2969718177743.6,9093299615202.252
a애폴,Lv.285~289,호영,스카니아,스카니아,3,9230.0,True,1486.0,0,124,0,2025-11-10,2026-03-15,85,0.6746,2864700384302.7764,986989023857.0857,2296207877260.857
bestie,Lv.290~294,마법사,루나,루나크로아,2,9327.0,True,6970.0,0,125,0,2025-11-09,2026-03-15,91,0.7222,4442832697809.78,2198798725025.7715,3597140880492.176
by렌콩,Lv.285~289,렌,이노시스,기타,3,9667.0,True,269.0,0,110,0,2025-11-24,2026-03-15,78,0.7027,1228735321084.9102,578691479692.4,926016763195.3297
dhdhttlqkf,Lv.285~289,초월자,이노시스,기타,3,9251.0,True,4621.0,0,122,0,2025-11-12,2026-03-15,24,0.1905,1666761232631.8333,153514390142.85715,380541383825.978
dkdlagoajek,Lv.285~289,레지스탕스,크로아,루나크로아,3,9039.0,True,3711.0,0,125,0,2025-11-09,2026-03-15,119,0.9444,1769632266574.832,717788478823.3715,2038062010588.8682
doknowtaem,Lv.285~289,엔젤릭버스터,오로라,기타,3,9206.0,True,628.0,0,125,0,2025-11-09,2026-03-15,113,0.8968,2226206218489.4336,1282915613608.743,2270980837505.4946
fdfdseeffdss,Lv.285~289,아크,크로아,루나크로아,3,9427.0,True,2261.0,0,125,2,2025-11-09,2026-03-13,28,0.2222,1635057931.0714285,29609052.62857143,491706650.85714287
fireking,Lv.285~289,마법사,스카니아,스카니아,3,8887.0,True,451.0,0,122,0,2025-11-12,2026-03-15,41,0.4271,1579975471614.0977,1038172377767.9714,466278051054.082
fpsfls,Lv.285~289,렌,스카니아,기타,3,8941.0,True,269.0,0,117,0,2025-11-17,2026-03-15,118,1.0,3892827403755.3223,2271228088580.815,4373961266499.4067
freedil,Lv.285~289,레지스탕스,베라,베라,2,9900.0,True,4819.0,0,124,0,2025-11-10,2026-03-15,86,0.6825,4570311164340.675,317885463977.3143,4196931526308.703
gein,Lv.290~294,마법사,루나,루나크로아,2,10410.0,True,2360.0,0,125,0,2025-11-09,2026-03-15,126,1.0,5562426806714.31,4062611939000.2,6139278678912.044
genie,Lv.285~289,기사단,루나,루나크로아,2,9432.0,True,3453.0,0,125,0,2025-11-09,2026-03-15,123,0.9762,3648515516525.642,1530023520836.9143,4343039398938.044
gldjfhekd,Lv.285~289,전사,루나,루나크로아,3,9309.0,True,2276.0,0,125,0,2025-11-09,2026-03-15,116,0.9206,2853200596837.569,1425634604996.7144,3088725912728.275
haksim42,Lv.285~289,마법사,엘리시움,기타,3,8821.0,True,451.0,0,122,3,2025-11-12,2026-03-12,22,0.1746,365508154294.2727,124862574598.34285,40340541577.27473
hiragumo,Lv.285~289,아델,루나,루나크로아,2,10087.0,True,1952.0,0,125,1,2025-11-09,2026-03-14,120,0.9524,2957716527089.1333,2387000026187.6,2982208597078.3516
hisow,Lv.290~294,메르세데스,루나,루나크로아,2,9081.0,True,632.0,0,125,0,2025-11-09,2026-03-15,122,0.9683,9447866761775.123,3639083698319.6855,11266723247201.934
humblepot,Lv.290~294,전사,엘리시움,기타,2,10373.0,True,4447.0,0,125,0,2025-11-09,2026-03-15,105,0.8333,3274511080873.905,426823865641.5143,3614118991146.231
jekki123,Lv.290~294,마법사,노바,기타,1,9666.0,True,1441.0,0,124,0,2025-11-10,2026-03-15,121,0.9603,10208186792500.207,2659316345744.057,12550709118587.725
keycu1t,Lv.290~294,레지스탕스,엘리시움,기타,2,8949.0,True,1743.0,0,125,0,2025-11-09,2026-03-15,125,0.9921,7219919794033.096,6493243224183.457,7420071004480.3955
kimchi,Lv.285~289,해적,스카니아,스카니아,3,8748.0,True,269.0,0,125,1,2025-11-09,2026-03-14,69,0.5476,1492630143655.348,1310141456787.0,627873944227.1868
komi,Lv.285~289,아델,루나,루나크로아,2,9095.0,True,1596.0,0,124,0,2025-11-10,2026-03-15,60,0.4762,2546707746626.8335,429408158874.1429,1513990980626.5386
lQwQI,Lv.285~289,기사단,스카니아,스카니아,2,9228.0,True,269.0,0,119,0,2025-11-15,2026-03-15,119,0.9917,6458388879980.907,3171581441099.517,7434861702481.78
labersha,Lv.285~289,마법사,유니온,기타,2,9962.0,True,2794.0,0,125,0,2025-11-09,2026-03-15,125,0.9921,2320701169056.576,711480481142.1143,2914129992220.857
l까마기l,Lv.285~289,카이저,오로라,기타,3,9522.0,False,2794.0,1,85,30,2025-11-19,2026-02-13,22,0.1897,1053544407761.5454,271633712815.24,180078397256.84616
l자유l섀도l,Lv.285~289,도적,스카니아,스카니아,3,9606.0,True,5190.0,0,125,0,2025-11-09,2026-03-15,122,0.9683,960594005340.0737,451820455535.3143,1114052227557.7253
l칸l,Lv.285~289,마법사,스카니아,스카니아,2,9376.0,True,809.0,0,125,6,2025-11-09,2026-03-09,107,0.8492,4738620000799.43,3100654003584.486,4379224724836.066
l한시몬l,Lv.285~289,렌,루나,루나크로아,3,8089.0,True,269.0,1,15,88,2025-12-01,2025-12-16,8,0.0762,2183568018182.625,1243980379304.3572,580426760.4395604
minyeon,Lv.285~289,아델,루나,루나크로아,3,10204.0,True,2245.0,0,117,0,2025-11-17,2026-03-15,62,0.4921,2828807500934.887,33042147854.114285,1914610877835.923
mirrorjin,Lv.285~289,도적,베라,베라,3,9841.0,True,1179.0,0,114,3,2025-11-20,2026-03-12,28,0.2222,358746514872.1071,5376173331.714286,108315784063.83516
mongupal,Lv.285~289,도적,루나,루나크로아,3,9295.0,True,1914.0,0,125,4,2025-11-09,2026-03-11,80,0.6349,1556489697792.525,551984945204.1714,1156040689464.3516
mz색들,Lv.290~294,마법사,루나,루나크로아,2,9280.0,True,997.0,0,121,3,2025-11-13,2026-03-12,56,0.4444,2044354836955.4644,708294848471.2572,985643419483.6483
naarr,Lv.285~289,렌,스카니아,기타,3,5700.0,False,265.0,1,95,24,2025-11-15,2026-02-19,51,0.425,2580541704341.0786,1155631225690.5862,1077959575564.4835
nighthaven,Lv.290~294,엔젤릭버스터,유니온,기타,2,9358.0,True,2277.0,0,125,0,2025-11-09,2026-03-15,103,0.8175,3771440490313.4565,1909609072186.5144,3534308274458.879
nillum,Lv.285~289,일리움,오로라,기타,3,8998.0,True,269.0,1,107,9,2025-11-18,2026-03-06,22,0.1864,1263211428571.0454,503707358991.5185,155940139953.75824
nmb11,Lv.285~289,렌,스카니아,기타,3,8547.0,True,269.0,0,108,5,2025-11-26,2026-03-10,27,0.2328,854876568413.4814,3785600.0,253643656122.6813
o0탱x크0o,Lv.290~294,전사,유니온,기타,2,9731.0,True,7463.0,0,125,1,2025-11-09,2026-03-14,113,0.8968,2800949018395.1416,1852488987561.0857,2765605763890.253
oShaF,Lv.285~289,해적,루나,루나크로아,3,9297.0,True,6544.0,0,125,2,2025-11-09,2026-03-13,38,0.3016,1928982757641.0789,35832494556.02857,791727554735.1648
ol신룡lo,Lv.290~294,렌,엘리시움,기타,2,6607.0,False,269.0,1,22,103,2025-11-09,2025-12-01,17,0.1349,4755264435345.235,2309699868596.2573,0.0
o달이,Lv.285~289,렌,엘리시움,기타,3,8043.0,True,226.0,0,113,2,2025-11-21,2026-03-13,92,0.807,3119719934172.141,1762130337279.0,2708628969081.5386
o라데o,Lv.285~289,궁수,스카니아,스카니아,3,8969.0,True,523.0,0,120,2,2025-11-14,2026-03-13,18,0.1429,57488762543.833336,29499416735.314285,25474066.516483516
o미소o,Lv.290~294,기사단,엘리시움,기타,2,9544.0,True,843.0,0,125,1,2025-11-09,2026-03-14,121,0.9603,4341179960367.3887,3223733710135.7144,4532440608238.506
o백은o,Lv.285~289,렌,스카니아,스카니아,3,9301.0,True,269.0,0,116,0,2025-11-18,2026-03-15,104,0.8889,1829887041575.2212,2012693221287.1155,1516244270003.934
